f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,label
17.9084,-11.31,3.98,0,24.96,-1.53918,363.698,0,0.441193,356.303,-0.983879,505.948,528,-0.0748504,294.614,893.383,905,0,-0.0847862,41.3928,0,0,0,-0.0259319,40.0938,964.34,991,0,-0.185041,46.3054,171.936,0,0,0.44166,2.63398,974.277,1000,0,-0.176625,46.1981,0,929,0,-0.147339,37.964,978.745,1000,0,-0.145868,47.0038,900.277,946,0,-0.297335,25.9278,964.809,978,0,-0.0912856,45.8092,912.128,962,0,-0.332173,30.4656,fear
28.4269,-11.31,4.97,0,32.99,-1.48973,345.69,0,0.480866,361.202,-1.09394,531.372,551,-0.0653042,300.562,866.083,866,0,6.10E-04,35.769,0,0,0,-0.0595488,41.8419,961.375,991,0,-0.207633,46.4239,166.292,0,0,0.505743,4.6799,936.583,959,0,-0.161547,46.7604,0,942,0,-0.389927,15.2219,979.188,1000,0,-0.144338,48.0009,885.75,950.5,0,-0.41547,22.0931,953.375,979,0,-0.181033,46.343,879.458,955.5,0,-0.467835,17.7146,fear
10.9333,-1.81,1.72,0,28.16,-1.70856,445.114,0,-0.239775,383.22,-0.94109,482.168,452,0.0969093,311.301,947.808,982,0,-0.246765,44.9134,0,0,0,-0.477936,8.82248,973.038,990,0,-0.123282,51.7713,170.692,0,0,0.342672,30.0392,950.712,954,0,-0.0241762,49.2405,0,710,0,0.16118,19.1173,980.788,1000,0,-0.138675,52.0005,743.5,721,0,0.170063,19.5903,965.096,976,0,-0.079716,51.2528,734.269,704,0,0.212513,13.6256,fear
27.2094,-1.81,1.72,0,31.22,-1.61476,497.955,0,-0.529638,372.038,-0.773307,456.368,441,0.0513386,299.346,936.308,958.5,0,-0.162848,45.7696,0,0,0,-0.274313,12.3026,970.885,990,0,-0.139182,51.6715,119.442,0,0,0.329103,16.5622,948.058,954,0,-0.0438638,49.5024,0,795,0,-0.233044,12.3961,980.788,1000,0,-0.138675,52.0005,840.731,873,0,-0.223215,22.1459,963.712,976,0,-0.0899979,51.3256,816.231,857,0,-0.279,18.475,fear
29.0088,-2.41,4.57,0,38.31,-0.437907,584.011,0,-0.069211,281.583,-0.935866,429.856,382,0.151362,316.169,930.327,942,0,-0.0878751,49.6592,0,0,0,0.0264942,16.5083,974.25,990,0,-0.114385,51.8713,191.231,0,0,0.396473,3.46656,980.788,1000,0,-0.138675,52.0005,0,923,0,-0.104816,42.9272,980.788,1000,0,-0.138675,52.0005,891.058,913,0,-0.165772,41.9504,975.5,1000,0,-0.177317,51.3924,925.865,952,0,-0.195152,47.0038,fear
34.9318,-3.01,5.71,0,37.87,-0.569754,559.375,0,-0.243989,285.361,-0.776133,494.944,485,0.0325518,305.482,879.538,892,0,-0.0959424,43.0315,0,0,0,0.200923,6.46716,959.538,981,0,-0.158093,51.6418,179.827,0,0,0.108494,48.0158,936.558,954,0,-0.131705,51.747,0,973,0,-0.347219,22.3599,980.788,1000,0,-0.138675,52.0005,913.538,948,0,-0.251014,39.9114,954.481,976,0,-0.159258,51.5042,915.692,963,0,-0.323747,30.8614,fear
33.7551,-2.41,2.29,0,38.59,-1.39024,585.33,0,-0.350488,340.013,-0.810762,445.224,388,0.197089,290.346,880,893,0,-0.101802,46.364,0,0,0,-0.113045,13.1762,972.904,990,0,-0.12433,51.864,259.635,0,0,0.0874083,42.3791,980.788,1000,0,-0.138675,52.0005,0,987,0,-0.441299,26.5329,980.788,1000,0,-0.138675,52.0005,910.731,976,0,-0.424857,24.139,980.788,1000,0,-0.138675,52.0005,921.519,970,0,-0.325976,29.4387,fear
35.8224,0,3.43,0,38.31,-0.417262,620.148,0,-0.00969221,294.285,-1.06946,494.18,473,0.0659455,321.174,847.902,866,0,-0.142775,41.8136,0,0,0,0.076222,10.6464,962.882,980,0,-0.124386,50.6338,211.784,0,0,0.101613,45.1784,980.412,1000,0,-0.140031,51.0039,0,922,0,-0.15429,39.0457,980.412,1000,0,-0.140031,51.0039,915.784,932,0,-0.119477,43.4106,972.569,1000,0,-0.196987,50.2468,929.333,963,0,-0.232052,34.8684,fear
33.8661,-2.41,4.57,0,39.35,0.35558,646.273,0,-0.179861,254.237,-1.12047,479.128,463.5,0.0477796,327.085,914.039,932,0,-0.136185,48.6237,0,0,0,0.0441236,30.0123,968.647,990,0,-0.154422,50.8921,97.2941,0,0,0.218207,24.4471,980.412,1000,0,-0.140031,51.0039,0,974,0,-0.157467,46.8857,980.412,1000,0,-0.140031,51.0039,914.373,929,0,-0.108994,45.2091,980.412,1000,0,-0.140031,51.0039,942.451,964,0,-0.157815,47.7846,fear
38.457,-4.21,4,0,33.42,-1.1645,605.545,0,-0.331485,366.396,-1.07848,443.06,375,0.216406,314.501,930.857,954,0,-0.168287,46.158,0,0,0,-0.13908,23.3207,976.347,1000,0,-0.166203,48.888,72.3469,0,0,0.142566,48.3546,979.612,1000,0,-0.14286,49.0035,0,987,0,-0.281535,27.3586,979.612,1000,0,-0.14286,49.0035,925.898,988,0,-0.392682,24.7803,979.612,1000,0,-0.14286,49.0035,941.286,988,0,-0.297678,27.6858,fear
19.329,-4.36,6.74,0,33.69,-0.748108,570.035,0,-0.236364,300.237,-1.43503,456.588,452,0.0136756,335.488,881.308,889,0,-0.0588331,42.2003,0,0,0,0.0664608,6.80485,975.077,991,0,-0.115547,51.8767,980.788,0,0,-0.138675,52.0005,980.788,1000,0,-0.138675,52.0005,0,875,0,-0.267266,25.8398,980.788,1000,0,-0.138675,52.0005,914.346,932,0,-0.132482,45.5128,976.365,1000,0,-0.171004,51.5229,925.942,950,0,-0.178197,45.4262,fear
35.8661,-3.61,5.14,0,40.31,0.095186,706.307,0,-0.371203,252.404,-0.89263,498.464,471,0.0896487,306.351,895.28,909,0,-0.103959,45.468,0,0,0,0.201926,16.2871,965.92,981,0,-0.108233,49.8715,980.02,0,0,-0.141422,50.0011,935.86,954,0,-0.134307,49.7551,0,936,0,-0.177137,38.5592,980.02,1000,0,-0.141422,50.0011,882.06,892,0,-0.0718563,34.885,956.98,976,0,-0.137832,49.9402,929.1,965,0,-0.247653,35.7493,fear
21.651,-15.44,12.8,0,37.29,-1.13689,558.306,0,0.0543433,318.459,-0.643111,583.356,617,-0.117594,286.104,961.882,981,0,-0.139006,50.5462,0,0,0,-0.0378087,37.5049,969.824,991,0,-0.15296,50.8926,235.314,0,0,0.269894,23.6965,940.882,958,0,-0.127275,50.5968,0,924,0,-0.0738658,45.7597,980.412,1000,0,-0.140031,51.0039,922.176,945,0,-0.166992,43.3656,959.706,978,0,-0.133538,50.897,920.706,943,0,-0.165209,45.4802,fear
22.5504,-14.93,12.31,0,36.37,-1.2089,554.143,0,0.00344525,331.719,-0.688114,597.964,655,-0.192774,295.87,963.46,981,0,-0.125887,49.3312,0,0,0,-0.0625337,44.5031,971.74,991,0,-0.13744,49.9259,980.02,0,0,-0.141422,50.0011,980.02,1000,0,-0.141422,50.0011,0,909,0,-0.127184,45.8066,980.02,1000,0,-0.141422,50.0011,940.26,965,0,-0.177652,44.5518,980.02,1000,0,-0.141422,50.0011,950.4,976,0,-0.183988,46.8154,fear
22.6584,-10.78,10.3,0,32.84,-1.22234,551.989,0,-0.0493225,344.898,-0.558026,583.724,630,-0.162472,284.824,952.49,974,0,-0.157403,49.815,0,0,0,0.0174407,37.1984,961.157,982,0,-0.151527,50.3481,497.235,0,0,0.696807,-0.0888865,980.412,1000,0,-0.140031,51.0039,0,934,0,-0.200014,30.5263,980.412,1000,0,-0.140031,51.0039,906.176,948,0,-0.285041,29.6423,967.333,977,0,-0.069803,50.277,906.176,948,0,-0.285041,29.6423,fear
20.4058,-17.74,9.2,0,28.92,-1.54914,457.732,0,0.0587723,352.75,-1.04957,517.952,612,-0.31237,301.079,935.02,951,0,-0.118662,48.9936,0,0,0,0.0530503,37.6666,966.412,981,0,-0.105722,50.8457,403.412,0,0,-0.100396,-1.1257,980.412,1000,0,-0.140031,51.0039,0,857,0,-0.114271,27.1151,980.412,1000,0,-0.140031,51.0039,862.902,885,0,-0.165546,36.0862,978.529,1000,0,-0.153617,50.7705,864.02,887,0,-0.170279,34.614,fear
21.8265,-17.22,6.84,0,28.57,-1.60806,461.417,0,0.0830045,360.422,-1.21866,509.124,543,-0.103147,328.423,928.731,966,0,-0.263965,38.0263,0,0,0,-0.169725,24.6949,965.462,981,0,-0.113798,51.7178,388.481,0,0,0.347192,0.535673,979.904,1000,0,-0.145041,51.7714,0,830,0,-0.119728,12.9992,980.788,1000,0,-0.138675,52.0005,793.327,806,0,-0.0862939,17.0916,976.654,1000,0,-0.168771,51.3993,765.288,770,0,-0.0310763,13.5076,fear
22.1831,-9.56,7.97,0,29.93,-1.64355,439.896,0,0.0339149,394.984,-1.11084,528.668,562,-0.105304,316.531,969.547,990,0,-0.150523,52.5395,0,0,0,-0.0986778,52.6631,944.868,963,0,-0.136822,52.3598,554.736,0,0,-0.227961,0.360866,946.434,954,0,-0.0565587,50.6742,0,886,0,0.0173676,33.8577,981.151,1000,0,-0.137362,53.0018,936.83,953,0,-0.122277,50.9577,940.698,953,0,-0.0931835,52.2259,919.906,937,0,-0.129766,47.935,fear
20.3587,-6.6,6.01,0,31.14,-1.73473,492.958,0,-0.137485,414.893,-1.29134,501.36,472,0.088844,330.467,960.294,982,0,-0.158013,50.4449,0,0,0,-0.0870387,50.2178,954.569,971,0,-0.120399,50.5615,425.176,0,0,0.467599,1.23099,938.02,954,0,-0.119011,50.2903,0,854,0,-0.109173,39.2323,980.412,1000,0,-0.140031,51.0039,927.118,939,0,-0.0887058,48.3454,949.824,976,0,-0.192167,49.8996,926.235,939,0,-0.0953649,48.3051,fear
24.2015,-7.2,5.71,0,33.02,-1.66752,540.083,0,-0.309386,408.605,-1.24441,510.064,482,0.0828707,338.648,959.882,981,0,-0.153987,50.7107,0,0,0,-0.158318,50.5149,967.294,990,0,-0.164374,50.8101,553.941,0,0,0.239415,-0.596295,938.02,954,0,-0.119011,50.2903,0,949,0,-0.0831304,48.4969,980.412,1000,0,-0.140031,51.0039,963.647,985,0,-0.154881,50.417,958.294,976,0,-0.129386,50.8154,961.902,985,0,-0.167438,49.9016,fear
23.7115,-16.7,12.41,0,34.84,-1.22155,476.844,0,-0.0205082,324.566,-0.964328,530.792,623,-0.299626,307.743,935,954,0,-0.142421,49.8113,0,0,0,0.0911229,24.4677,968.327,990,0,-0.158295,51.7723,292.077,0,0,-0.249826,5.07917,980.788,1000,0,-0.138675,52.0005,0,797,0,-0.0516735,23.2229,980.788,1000,0,-0.138675,52.0005,888.058,906.5,0,-0.127664,28.3138,962.788,976,0,-0.0968803,51.3912,902.462,923,0,-0.150439,38.7898,fear
30.3249,-10.15,6.28,0,37.51,-0.995307,620.792,0,-0.448429,334.965,-1.33924,459.088,368,0.26292,346.447,866.308,874,0,-0.0614752,47.2925,0,0,0,0.181228,18.9522,956.615,972,0,-0.113546,51.3935,381.769,0,0,0.299972,3.48861,951.596,954,0,-0.0176505,49.1727,0,943,0,-0.289601,18.1793,980.788,1000,0,-0.138675,52.0005,898.115,965,0,-0.380493,15.6861,965.558,976,0,-0.0762971,51.2296,901.558,963,0,-0.36163,18.1906,fear
24.8175,-2.29,2.29,0,31.86,-1.26915,551.506,0,-0.493623,349.445,-1.06894,473.804,437,0.113031,325.609,959.314,978,0,-0.135929,50.0676,0,0,0,-0.184913,43.1877,950.961,972,0,-0.154679,50.4657,80.6667,0,0,0.192946,24.143,947.941,954,0,-0.0442844,48.5676,0,787,0,-0.00151557,28.1007,980.412,1000,0,-0.140031,51.0039,789.176,792,0,-0.0219354,29.1654,940.647,953,0,-0.0916593,50.1041,777.667,792,0,-0.11418,30.4354,fear
27.9978,-2.29,2.29,0,34.58,-0.68675,679.614,0,-0.614447,353.791,-0.876942,452.908,397,0.176873,316.09,945,956,0,-0.0808994,49.2072,0,0,0,-0.0520743,43.5474,932.588,946,0,-0.100176,49.6813,129.706,0,0,0.236013,14.5189,932.961,956,0,-0.17077,48.1664,0,883,0,-0.239686,38.8455,980.412,1000,0,-0.140031,51.0039,864.51,890,0,-0.188095,34.0954,934.863,954,0,-0.142424,49.4326,872.078,912,0,-0.280024,28.7331,fear
31.0548,-1.72,1.15,0,31.05,-1.31085,538.711,0,-0.471109,346.606,-1.01767,476.604,445,0.0989844,319.283,970.654,992,0,-0.155388,51.5687,0,0,0,-0.25885,45.5599,972.327,990,0,-0.128503,51.6955,980.788,0,0,-0.138675,52.0005,950.712,954,0,-0.0241762,49.2405,0,940,0,-0.0834232,48.338,980.788,1000,0,-0.138675,52.0005,936.558,949,0,-0.0929593,49.4709,964.635,976,0,-0.0830877,51.1421,931.769,942,0,-0.0767682,49.3024,fear
26.0182,-4,3.43,0,34.46,-0.879017,644.373,0,-0.527083,346.485,-0.878781,451.44,401.5,0.160792,310.588,953.192,971,0,-0.131855,51.3167,0,0,0,-0.222222,47.5257,964.404,981,0,-0.121523,51.4404,980.788,0,0,-0.138675,52.0005,973.712,1000,0,-0.189742,50.4045,0,955,0,-0.131678,49.3,980.788,1000,0,-0.138675,52.0005,919.308,946,0,-0.198992,45.2799,976.635,1000,0,-0.16891,51.394,925.962,951.5,0,-0.189456,45.7265,fear
24.5343,-4,4,0,34.46,-0.950661,634.229,0,-0.549723,348.85,-0.878692,454.124,395.5,0.19163,305.923,952.712,971,0,-0.135426,51.2244,0,0,0,-0.127563,45.7528,958.923,981,0,-0.161953,50.6025,500.019,0,0,1.94E-04,25.5002,973.712,1000,0,-0.189742,50.4045,0,909,0,-0.171996,35.2314,980.788,1000,0,-0.138675,52.0005,928.885,946,0,-0.126063,44.9514,963.404,976,0,-0.0918726,50.3682,927.231,944,0,-0.125595,47.9049,fear
22.3056,-6.84,4.57,0,33.95,-1.15211,622.205,0,-0.36194,347.558,-0.843202,476.812,444,0.107197,306.092,948,963,0,-0.111488,50.9548,0,0,0,-0.108759,49.5384,954.365,972,0,-0.130227,51.0073,980.788,0,0,-0.138675,52.0005,971.942,1000,0,-0.202592,50.1007,0,943,0,-0.293492,33.8253,980.788,1000,0,-0.138675,52.0005,939.942,973,0,-0.239768,44.2765,953.288,976,0,-0.167813,50.8834,919,947,0,-0.207021,43.6424,fear
24.0157,-5.71,5.71,0,35.86,-0.699916,663.602,0,-0.514409,333.193,-0.821595,455.92,415,0.134104,305.137,943.5,956,0,-0.0912055,48.4025,0,0,0,-0.137698,43.1789,961.48,990,0,-0.203637,47.8351,500.02,0,0,1.98E-04,24.5002,969.9,1000,0,-0.213278,48.053,0,927,0,-0.227149,39.0569,980.02,1000,0,-0.141422,50.0011,914.22,950,0,-0.251559,36.0552,957.68,976,0,-0.131304,47.7996,907,935,0,-0.204166,40.7686,fear
25.7454,-4.57,3.43,0,35.48,-0.5735,702.904,0,-0.583571,342.883,-0.877184,466.24,434,0.103188,312.439,948.8,963,0,-0.103155,48.6527,0,0,0,-0.126077,41.8243,962.32,990,0,-0.197711,48.0875,510.02,0,0,0.0813187,15.0608,968.98,1000,0,-0.219876,47.9321,0,938,0,-0.0767115,44.8736,980.02,1000,0,-0.141422,50.0011,914.32,950,0,-0.249368,35.1699,947.62,976,0,-0.205924,48.153,938.16,961,0,-0.160538,40.2663,fear
25.8124,-3.43,3.43,0,34.72,-1.05561,646.036,0,-0.471098,362.905,-0.923126,471.996,431,0.131237,312.381,957.481,977,0,-0.143568,50.8468,0,0,0,-0.0820593,35.9958,953.269,973,0,-0.144608,49.1521,407.308,0,0,0.862284,-1.52088,947.788,956,0,-0.0598876,46.9671,0,883,0,-0.0571099,35.2865,980.788,1000,0,-0.138675,52.0005,902.731,920.5,0,-0.113861,21.696,954.692,977,0,-0.162729,48.4877,891.885,904.5,0,-0.0833618,23.6167,fear
24.5282,-4,4,0,34.46,-0.922703,641.723,0,-0.579264,350.923,-0.888334,460.876,409,0.166788,311.03,914.154,923,0,-0.0677946,49.7266,0,0,0,-0.122925,44.1743,938.558,955,0,-0.12311,50.3805,150.481,0,0,0.381179,3.77192,935.942,956,0,-0.149802,49.2569,0,844,0,-0.129496,32.0413,980.788,1000,0,-0.138675,52.0005,866.769,890,0,-0.165559,28.9746,937.442,954,0,-0.12404,50.2424,832.846,865,0,-0.234854,27.1246,fear
27.1816,8.04,-8.84,0,27.57,-1.43998,465.682,0,0.0178556,346.212,-1.45572,472.308,476.5,-0.0117516,356.717,948.519,971,0,-0.165551,49.105,0,0,0,-0.195731,34.7953,963.769,979,0,-0.111604,51.4496,980.788,0,0,-0.138675,52.0005,934.692,949,0,-0.107799,50.8375,0,830.5,0,-0.0765357,11.5479,980.788,1000,0,-0.138675,52.0005,889.096,910,0,-0.153595,36.8661,954.385,973,0,-0.137679,51.3412,828.808,872,0,-0.30646,23.2677,fear
21.0977,-0.67,-1.35,0,21.91,-1.62816,342.75,0,0.834424,409.564,-1.30833,477.364,512.5,-0.101603,345.817,946.365,965,0,-0.138256,50.201,0,0,0,-0.129727,46.9217,958.596,978,0,-0.143093,51.6682,586.558,0,0,0.402431,1.06166,979.75,1000,0,-0.146113,51.679,0,851,0,-0.108018,37.8107,980.788,1000,0,-0.138675,52.0005,855.635,867,0,-0.0887119,40.5931,953.346,972,0,-0.13842,51.826,773,781,0,-0.0651043,31.7401,fear
21.6573,-1.35,0,0,21.69,-1.57229,337.386,0,0.806135,417.283,-1.30653,486.608,528,-0.115613,358.021,949.039,970,0,-0.15383,49.6591,0,0,0,-0.155104,47.4481,963.804,989,0,-0.182964,50.6945,558.843,0,0,0.30822,2.96472,976.176,1000,0,-0.170108,49.8243,0,808,0,-0.0365459,36.7728,980.412,1000,0,-0.140031,51.0039,836.765,854,0,-0.136325,40.0428,978.216,1000,0,-0.155848,50.6837,798.941,804,0,-0.0405719,34.9855,fear
21.6384,-2.86,1.35,0,27.11,-1.67975,372.466,0,0.559195,398.726,-1.02957,412.04,419,-0.0216903,320.881,961.98,980,0,-0.130889,50.3497,0,0,0,-0.199288,48.6681,967.255,989,0,-0.15746,50.859,509.824,0,0,0.0805287,15.3954,967.706,1000,0,-0.2307,48.1043,0,875,0,-0.19232,43.3641,980.412,1000,0,-0.140031,51.0039,882.51,902,0,-0.151814,46.9628,973.824,1000,0,-0.187699,50.2081,892.471,895,0,-0.0193834,45.9539,fear
21.7217,-1.35,0.67,0,25.51,-1.77582,395.693,0,0.561903,428.354,-1.30035,453.372,455,-0.00481133,338.368,962.1,979,0,-0.12163,49.6152,0,0,0,-0.181287,46.2698,950.54,968,0,-0.127146,49.5427,520.02,0,0,0.141641,10.2044,971.38,1000,0,-0.202336,47.9049,0,877,0,-0.0538272,39.8332,980.02,1000,0,-0.141422,50.0011,887.22,900,0,-0.0952559,40.7752,948.82,972,0,-0.168932,49.3253,868.3,895,0,-0.197536,35.9938,fear
20.4472,-0.67,-0.67,0,23.59,-1.6305,349.5,0,0.860548,404.974,-1.37796,475.728,512,-0.104747,346.283,969.49,989,0,-0.137964,48.7399,0,0,0,-0.172344,43.891,948.673,968,0,-0.139741,48.8489,510.224,0,0,0.0821332,14.7267,979.612,1000,0,-0.14286,49.0035,0,833,0,0.00733765,32.776,979.612,1000,0,-0.14286,49.0035,829.347,836,0,-0.0500171,32.5366,952.755,972,0,-0.138598,48.9157,787.796,787,0,0.00593083,25.199,fear
21.6609,0,-1.91,0,22.13,-1.63236,353.25,0,0.870429,404.685,-1.4181,499.968,571,-0.199789,355.535,958.096,980,0,-0.161215,51.1302,0,0,0,-0.21808,49.8459,966.673,989,0,-0.163209,51.5832,519.25,0,0,0.138889,10.7056,980.788,1000,0,-0.138675,52.0005,0,891,0,-0.0552219,43.9226,980.788,1000,0,-0.138675,52.0005,895.558,914,0,-0.141151,45.3092,962.481,972,0,-0.0696947,50.9796,849.135,866,0,-0.134074,42.4928,fear
20.5134,-2.69,0.67,0,26.57,-1.73379,384,0,0.644465,410.418,-1.25441,465.392,500,-0.102099,338.964,967.961,989,0,-0.151738,50.154,0,0,0,-0.247008,39.2764,962.216,978,0,-0.114789,50.6575,980.412,0,0,-0.140031,51.0039,980.412,1000,0,-0.140031,51.0039,0,807,0,0.034655,29.383,980.412,1000,0,-0.140031,51.0039,805.392,803,0,0.0178574,26.6511,960.098,972,0,-0.0865382,50.1439,765.902,763,0,0.0219566,22.9321,fear
24.4855,-3.37,0,0,25.77,-1.77061,380.33,0,0.424401,386.026,-1.30168,451.568,457,-0.0160901,337.598,936.635,960,0,-0.173838,48.6122,0,0,0,-0.176245,46.9834,966.019,989,0,-0.168152,51.6479,519.25,0,0,0.138889,10.7056,980.788,1000,0,-0.138675,52.0005,0,854,0,-0.139811,34.8262,980.788,1000,0,-0.138675,52.0005,877.712,900,0,-0.1676,38.5337,959.788,972,0,-0.0897345,51.1661,827.462,843.5,0,-0.121105,30.4982,fear
22.0747,-1.35,-2.02,0,23.04,-1.60417,332.511,0,0.69465,368.548,-1.396,473.784,568,-0.270554,348.234,943.288,950,0,-0.0498127,49.5857,0,0,0,-0.167489,42.0705,871.923,883,0,-0.0890763,49.9089,96.3269,0,0,0.296837,9.26786,883.827,903,0,-0.151848,49.5447,0,494,0,0.205239,7.63825,980.788,1000,0,-0.138675,52.0005,529.346,506,0,0.16201,7.66958,861.154,877,0,-0.128765,49.4941,501.212,470,0,0.224736,8.41548,fear
